id,submitdate,lastpage,datestamp,name,value
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G03Q03[SQ003],7
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G03Q04,Option-1 does not provide any references for the drugs recommended.
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G04Q01,Option 1
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G04Q02,"The provided treatment option addressing the PIK3CA mutation in option-1 seems useful. In option2 and option-3 drugs are recommended for the FGFR3 mutation with unkown significance (VUS), which is not supported by current knowledge."
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G04Q03[SQ001],1
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G04Q03[SQ002],8
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G04Q03[SQ003],7
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G04Q04,"In option2 and option-3 drugs are recommended for the FGFR3 mutation with unkown significance (VUS), which is not supported by current knowledge."
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G04Q00,Option-1 is useful. In option-2 only the recommendations for PIK3CA seems appropriate.
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G12Q01,NA
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G08Q01[SQ001],No
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G08Q01[SQ002],Yes
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G08Q01[SQ003],No
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G08Q02,Clinical data was based on clinical evidence.
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G08Q03[SQ001],8
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G08Q03[SQ002],5
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G08Q03[SQ003],8
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G08Q04,NA
4,2023-03-14T14:47:08Z,3,2023-03-14T14:47:08Z,G12Q01,NA
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G08Q01[SQ001],No
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G08Q01[SQ002],Yes
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G08Q01[SQ003],No
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G08Q02,"Most relevant data for FGFR noted.
No clinical treating relevance of TP53."
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G08Q03[SQ001],8
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G08Q03[SQ002],1
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G08Q03[SQ003],7
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G08Q04,NA
5,2023-03-14T14:49:14Z,3,2023-03-14T14:49:14Z,G12Q01,No
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G08Q01[SQ001],No
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G08Q01[SQ002],No
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G08Q01[SQ003],No
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G08Q02,NA
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G08Q03[SQ001],NA
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G08Q03[SQ002],NA
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G08Q03[SQ003],NA
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G08Q04,NA
6,2023-03-14T14:44:55Z,3,2023-03-14T14:44:55Z,G12Q01,NA
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G08Q01[SQ001],No
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G08Q01[SQ002],Yes
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G08Q01[SQ003],No
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G08Q02,Option 2 is presenting the reference data and from a clinical poit of view there is no sense in treatment of TP53 w/ Pembrolizumab
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G08Q03[SQ001],8
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G08Q03[SQ002],2
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G08Q03[SQ003],8
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G08Q04,see answer 2
9,2023-03-14T14:57:27Z,3,2023-03-14T14:57:27Z,G12Q01,please display the options within the survey
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G08Q01[SQ001],No
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G08Q01[SQ002],Yes
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G08Q01[SQ003],No
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G08Q02,recommendations supported by clinical trials indicated separately
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G08Q03[SQ001],10 (extremely likely)
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G08Q03[SQ002],0 (not at all likely)
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G08Q03[SQ003],10 (extremely likely)
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G08Q04,recommendations in option 1 and 3 based on less recent data or review papers
12,2023-03-14T15:19:43Z,3,2023-03-14T15:19:43Z,G12Q01,great initiative!
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G08Q01[SQ001],No
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G08Q01[SQ002],Yes
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G08Q01[SQ003],No
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G08Q02,"Hints to ongoing phase 2 clinical trial in the same tumor entitiy
Correct absence of therapy options in cancer with mutant TP53, in other options only experimental"
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G08Q03[SQ001],7
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G08Q03[SQ002],2
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G08Q03[SQ003],7
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G08Q04,"I find it hard to answer this question, because why should I judge the quality of the AI (on  scale from 0-10)?
What we shoud rather do is use cases coming with a solid recommendation by the board and check whether AI will come up with the same (or different) results."
13,2023-03-15T12:28:28Z,3,2023-03-15T12:28:28Z,G12Q01,See above.
